,datasetId,user,baseSf,baseAdduct,otherSf,otherAdduct,rank
378,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C21H11NaO9,+H,C19H28O6,+K,9.0
379,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C21H11NaO9,+H,C22H24O7,+H,9.0
380,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C11H8O3,+H,0.0
381,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C14H10O7,+Na,2.0
382,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C21H11NaO9,+H,2.0
383,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C28H18O13,+Na,2.0
384,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C24H38O4,+Na,4.0
385,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C28H16NaKO13,+H,6.0
386,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C28H17KO13,+H,6.0
387,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C24H42O21,+K,7.0
388,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C27H34O3,+Na,7.0
389,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C11H6O3,+H,C46H75O10P,+H,8.0
390,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C16H12O4,+H,0.0
391,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C17H12O4,+H,0.0
392,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C25H22O14,+K,2.0
393,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C28H15NaO12,+H,2.0
394,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C42H24O18,+H,2.0
395,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C42H26O19,+Na,2.0
396,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C17H15NO4,+Na,5.0
397,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C42H80NO8P,+Na,5.0
398,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C26H32O9,+K,7.0
399,2016-10-04_14h13m49s,JLU_Giessen_tagger3,C9H6O2,+H,C5H11NO2,+K,9.0
400,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C11H8O3,+H,0.0
401,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C21H11NaO9,+H,1.0
402,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C14H10O7,+Na,2.0
403,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C28H18O13,+Na,3.0
404,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C24H38O4,+Na,4.0
405,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C27H34O3,+Na,5.0
406,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C24H42O21,+K,6.0
407,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C28H17KO13,+H,7.0
408,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C28H16NaKO13,+H,8.0
409,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C11H6O3,+H,C46H75O10P,+H,9.0
410,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C16H12O4,+H,0.0
411,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C17H12O4,+H,1.0
412,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C42H26O19,+Na,2.0
413,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C42H24O18,+H,3.0
414,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C28H15NaO12,+H,4.0
415,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C25H22O14,+K,5.0
416,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C42H80NO8P,+Na,6.0
417,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C17H15NO4,+Na,7.0
418,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C26H32O9,+K,8.0
419,2016-10-04_14h13m49s,JLU_Giessen_tagger4,C9H6O2,+H,C5H11NO2,+K,9.0
460,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C14H7KO6,+H,0.0
461,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C7H11NO7P2,+H,0.0
462,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C19H18O3,+Na,1.0
463,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C27H44O5,+Na,2.0
464,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C24H38O4,+K,3.0
465,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C5H11NO2,+K,4.0
466,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C5H11NO2,+Na,5.0
467,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C28H18O13,+H,6.0
468,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C46H75O10P,+H,7.0
469,2016-10-04_14h16m23s,JLU_Giessen_tagger0,C9H6O2,+H,C46H75O10P,+H,7.0
470,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C24H38O4,+K,
471,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C27H44O5,+Na,
472,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C28H18O13,+H,
473,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C5H11NO2,+Na,
474,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C19H18O3,+Na,0.0
475,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C46H75O10P,+H,1.0
476,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C5H11NO2,+K,2.0
477,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C7H11NO7P2,+H,3.0
478,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C14H7KO6,+H,4.0
479,2016-10-04_14h16m23s,JLU_Giessen_tagger1,C9H6O2,+H,C46H75O10P,+H,5.0
480,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C7H11NO7P2,+H,0.0
481,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C14H7KO6,+H,1.0
482,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C19H18O3,+Na,2.0
483,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C27H44O5,+Na,3.0
484,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C24H38O4,+K,4.0
485,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C28H18O13,+H,5.0
486,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C5H11NO2,+K,6.0
487,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C5H11NO2,+Na,7.0
488,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C46H75O10P,+H,8.0
489,2016-10-04_14h16m23s,JLU_Giessen_tagger4,C9H6O2,+H,C46H75O10P,+H,9.0
500,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C26H28N5O2,+H,
501,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C36H75N,+H,0.0
502,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C7H5O4,+H,1.0
503,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C15H10O6,+H,2.0
504,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C14H8O6,+H,3.0
505,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C10H8O2,+H,4.0
506,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C11H8O2,+H,5.0
507,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C13H8O5,+H,5.0
508,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C14H8O6,+Na,6.0
509,2016-10-21_07h18m06s,MPI_Bremen_tagger0,C3H8NO4P,+H,C21H14O10,+Na,7.0
510,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C10H8O2,+H,
511,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C11H8O2,+H,
512,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C14H8O6,+H,
513,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C14H8O6,+Na,
514,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C15H10O6,+H,
515,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C26H28N5O2,+H,
516,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C13H8O5,+H,
517,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C21H14O10,+Na,
518,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C7H5O4,+H,0.0
519,2016-10-21_07h18m06s,MPI_Bremen_tagger1,C3H8NO4P,+H,C36H75N,+H,1.0
520,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C10H8O2,+H,
521,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C11H8O2,+H,
522,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C14H8O6,+H,
523,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C14H8O6,+Na,
524,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C15H10O6,+H,
525,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C26H28N5O2,+H,
526,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C13H8O5,+H,
527,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C21H14O10,+Na,
528,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C7H5O4,+H,0.0
529,2016-10-21_07h18m06s,MPI_Bremen_tagger2,C3H8NO4P,+H,C36H75N,+H,1.0
540,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C11H14O7S,-H,
541,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C16H26O6,-H,
542,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C17H28O3S,-H,
543,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C18H30O3S,-H,
544,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C5H10S2,-H,
545,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C42H80NO10P,-H,0.0
546,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C43H78NO7P,-H,1.0
547,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C27H36O2,-H,2.0
548,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C44H78NO10P,-H,3.0
549,2016-11-17_17h58m41s,UT_Austin_tagger0,C47H81O13P,-H,C19H38NO7P,-H,4.0
550,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C11H14O7S,-H,
551,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C16H26O6,-H,
552,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C17H28O3S,-H,
553,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C18H30O3S,-H,
554,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C42H80NO10P,-H,0.0
555,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C44H78NO10P,-H,1.0
556,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C43H78NO7P,-H,2.0
557,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C27H36O2,-H,3.0
558,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C19H38NO7P,-H,4.0
559,2016-11-17_17h58m41s,UT_Austin_tagger1,C47H81O13P,-H,C5H10S2,-H,5.0
560,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C11H14O7S,-H,
561,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C16H26O6,-H,
562,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C17H28O3S,-H,
563,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C18H30O3S,-H,
564,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C19H38NO7P,-H,
565,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C5H10S2,-H,
566,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C42H80NO10P,-H,0.0
567,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C44H78NO10P,-H,1.0
568,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C43H78NO7P,-H,2.0
569,2016-11-17_17h58m41s,UT_Austin_tagger2,C47H81O13P,-H,C27H36O2,-H,3.0
580,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C16H30O2,-H,
581,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C18H30O3S,-H,
582,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C34H67NO3,+Cl,
583,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C6H12O6,+Cl,
584,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C21H40O4,+Cl,
585,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C39H75O8P,-H,0.0
586,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C47H83O13P,-H,1.0
587,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C39H79N2O6P,+Cl,2.0
588,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C47H81O13P,-H,3.0
589,2016-11-17_18h04m24s,UT_Austin_tagger0,C39H75O8P,-H,C42H82NO8P,+Cl,4.0
590,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C16H30O2,-H,
591,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C18H30O3S,-H,
592,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C34H67NO3,+Cl,
593,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C6H12O6,+Cl,
594,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C21H40O4,+Cl,
595,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C39H75O8P,-H,0.0
596,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C47H81O13P,-H,1.0
597,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C42H82NO8P,+Cl,2.0
598,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C47H83O13P,-H,3.0
599,2016-11-17_18h04m24s,UT_Austin_tagger1,C39H75O8P,-H,C39H79N2O6P,+Cl,4.0
600,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C16H30O2,-H,
601,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C18H30O3S,-H,
602,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C34H67NO3,+Cl,
603,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C6H12O6,+Cl,
604,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C21H40O4,+Cl,
605,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C39H75O8P,-H,0.0
606,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C47H81O13P,-H,1.0
607,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C42H82NO8P,+Cl,2.0
608,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C47H83O13P,-H,3.0
609,2016-11-17_18h04m24s,UT_Austin_tagger2,C39H75O8P,-H,C39H79N2O6P,+Cl,4.0
620,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C10H14N4O5,-H,
621,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C22H38O2,-H,
622,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C28H26O18,-H,
623,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C41H74NO7P,-H,
624,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C43H80NO8P,-H,
625,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C45H81O13P,-H,
626,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C42H78NO10P,-H,
627,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C43H78NO7P,-H,
628,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C42H79O10P,-H,0.0
629,2016-11-17_20h05m40s,UT_Austin_tagger0,C42H79O10P,-H,C46H77O10P,-H,1.0
630,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C21H32N6O3,-H,
631,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C22H38O2,-H,
632,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C42H78NO10P,-H,
633,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C43H78NO8P,-H,
634,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C45H81O13P,-H,
635,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C49H87O13P,-H,
636,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C7H13NS2,-H,
637,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C45H81O13P,-H,
638,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C42H77O10P,-H,0.0
639,2016-11-17_20h05m40s,UT_Austin_tagger0,C44H75O10P,-H,C42H80NO10P,-H,1.0
640,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C10H14N4O5,-H,
641,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C22H38O2,-H,
642,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C28H26O18,-H,
643,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C41H74NO7P,-H,
644,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C43H80NO8P,-H,
645,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C45H81O13P,-H,
646,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C42H78NO10P,-H,
647,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C43H78NO7P,-H,
648,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C42H79O10P,-H,0.0
649,2016-11-17_20h05m40s,UT_Austin_tagger1,C42H79O10P,-H,C46H77O10P,-H,1.0
650,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C21H32N6O3,-H,
651,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C22H38O2,-H,
652,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C42H78NO10P,-H,
653,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C43H78NO8P,-H,
654,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C45H81O13P,-H,
655,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C49H87O13P,-H,
656,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C7H13NS2,-H,
657,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C42H80NO10P,-H,
658,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C45H81O13P,-H,
659,2016-11-17_20h05m40s,UT_Austin_tagger1,C44H75O10P,-H,C42H77O10P,-H,0.0
660,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C10H14N4O5,-H,
661,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C22H38O2,-H,
662,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C28H26O18,-H,
663,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C41H74NO7P,-H,
664,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C43H80NO8P,-H,
665,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C45H81O13P,-H,
666,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C42H78NO10P,-H,
667,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C43H78NO7P,-H,
668,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C42H79O10P,-H,0.0
669,2016-11-17_20h05m40s,UT_Austin_tagger2,C42H79O10P,-H,C46H77O10P,-H,1.0
670,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C7H13NS2,-H,
671,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C42H77O10P,-H,0.0
672,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C42H80NO10P,-H,1.0
673,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C45H81O13P,-H,2.0
674,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C49H87O13P,-H,3.0
675,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C42H78NO10P,-H,4.0
676,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C22H38O2,-H,5.0
677,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C45H81O13P,-H,6.0
678,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C21H32N6O3,-H,7.0
679,2016-11-17_20h05m40s,UT_Austin_tagger2,C44H75O10P,-H,C43H78NO8P,-H,8.0
700,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C18H32O2,-H,
701,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C2H7NO3S,-H,
702,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C39H74NO8P,-H,
703,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C41H80NO7P,-H,
704,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C45H79O13P,-H,
705,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C6H5NO4,-H,
706,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C16H30O2,-H,
707,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C24H46O2,-H,
708,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C44H84NO10P,-H,
709,2016-11-18_15h10m50s,UT_Austin_tagger0,C12H24O2,-H,C10H20O2,-H,0.0
710,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C27H46O4S,-H,
711,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C43H76NO8P,-H,
712,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C43H78NO8P,-H,
713,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C46H86NO10P,-H,
714,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C6H8O7,+Cl,
715,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C44H76NO8P,-H,
716,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C46H78NO10P,-H,
717,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C46H79O8P,-H,
718,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C9H18O2,-H,0.0
719,2016-11-18_15h10m50s,UT_Austin_tagger0,C4H7NO4,-H,C12H24O2,-H,1.0
720,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C6H5NO4,-H,
721,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C10H20O2,-H,0.0
722,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C2H7NO3S,-H,1.0
723,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C24H46O2,-H,2.0
724,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C16H30O2,-H,3.0
725,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C44H84NO10P,-H,4.0
726,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C18H32O2,-H,5.0
727,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C45H79O13P,-H,6.0
728,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C39H74NO8P,-H,7.0
729,2016-11-18_15h10m50s,UT_Austin_tagger1,C12H24O2,-H,C41H80NO7P,-H,8.0
730,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C27H46O4S,-H,
731,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C43H76NO8P,-H,
732,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C43H78NO8P,-H,
733,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C46H86NO10P,-H,
734,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C6H8O7,+Cl,
735,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C44H76NO8P,-H,
736,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C46H78NO10P,-H,
737,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C46H79O8P,-H,
738,2016-11-18_15h10m50s,UT_Austin_tagger1,C4H7NO4,-H,C12H24O2,-H,0.0
