datasetId,baseSf,baseAdduct,otherSf,otherAdduct,rank
2018-05-29_11h24m44s,C13H26O2,-H,C37H71O8P,-H,8.333333333333334
2018-05-29_11h24m44s,C13H26O2,-H,C43H81O13P,-H,8.333333333333334
2018-05-29_19h41m24s,C8H6O3,+H,C11H8O,+H,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C14H8O6,+Na,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C15H10O6,+H,0.16666666666666666
2018-05-29_19h41m24s,C8H6O3,+H,C15H10O6,+K,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C15H10O6,+Na,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C15H12O7,+K,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C15H12O7,+Na,10.0
2018-05-29_19h41m24s,C8H6O3,+H,C21H14O10,+K,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C16H34O9,+Na,5.0
2018-05-30_10h58m48s,C18H35NO,+Na,C17H34O3,+Na,5.0
2018-05-30_10h58m48s,C18H35NO,+Na,C18H34O3,+Na,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C21H36O4,+Na,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C22H34O3,+Na,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C24H36O5,+Na,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C24H38O4,+K,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C24H38O4,+Na,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C26H50NO7P,+K,10.0
2018-05-30_10h58m48s,C18H35NO,+Na,C27H46O2,+Na,10.0
2018-05-30_12h55m42s,C12H22O11,+K,C12H22O11,+K,0.0
2018-05-30_12h55m42s,C12H22O11,+K,C12H22O11,+Na,1.6666666666666667
2018-05-30_12h55m42s,C12H22O11,+K,C14H8O6,+H,2.0
2018-05-30_12h55m42s,C12H22O11,+K,C28H38O13,+K,6.333333333333333
2018-05-30_12h55m42s,C12H22O11,+K,C33H60O10,+Na,7.333333333333333
2018-05-30_12h55m42s,C12H22O11,+K,C38H75NO4,+H,3.6666666666666665
2018-05-30_12h55m42s,C12H22O11,+K,C40H79NO4,+H,3.6666666666666665
2018-05-30_12h55m42s,C12H22O11,+K,C51H84O15,+Na,1.3333333333333333
2018-05-31_17h14m30s,C10H10N2O3S,-H,C19H17N3,-H,0.3333333333333333
2018-05-31_17h14m30s,C10H10N2O3S,-H,C19H20O8,-H,1.3333333333333333
2018-05-31_17h14m30s,C10H10N2O3S,-H,C19H20O8S,-H,0.0
2018-05-31_17h14m30s,C10H10N2O3S,-H,C21H39O6P,-H,9.333333333333334
2018-05-31_17h14m30s,C10H10N2O3S,-H,C27H53O12P,-H,9.0
2018-05-31_17h14m30s,C10H10N2O3S,-H,C34H68NO6P,-H,9.333333333333334
2018-05-31_17h14m30s,C10H10N2O3S,-H,C39H71O8P,-H,8.666666666666666
2018-05-31_17h14m30s,C10H10N2O3S,-H,C39H75O8P,-H,9.0
2018-05-31_17h14m30s,C10H10N2O3S,-H,C47H83O13P,-H,9.0
2018-06-12_11h44m53s,C10H11NO,+Na,C10H11NO,+Na,4.0
2018-06-12_11h44m53s,C10H11NO,+Na,C10H26N4,+H,4.666666666666667
2018-06-12_11h44m53s,C10H11NO,+Na,C10H8S,+K,6.666666666666667
2018-06-12_11h44m53s,C10H11NO,+Na,C5H14NO4P,+H,0.0
2018-06-12_11h44m53s,C10H11NO,+Na,C6H5ClO5,+Na,7.333333333333333
2018-06-12_11h44m53s,C10H11NO,+Na,C7H15NO2,+K,2.4444444444444446
2018-06-13_11h10m24s,C10H14N5O7P,+H,C21H14O10,+Na,9.5
2018-06-13_11h10m24s,C10H14N5O7P,+H,C21H18O11,+Na,8.5
2018-06-13_11h10m24s,C10H14N5O7P,+H,C27H48NO7P,+H,1.5
2018-06-13_11h10m24s,C10H14N5O7P,+H,C33H64NO9P,+Na,9.0
2018-06-13_11h10m24s,C10H14N5O7P,+H,C35H66O4,+H,6.5
2018-06-13_11h10m24s,C10H14N5O7P,+H,C41H83N2O6P,+H,8.0
2018-06-13_11h10m24s,C10H14N5O7P,+H,C41H83N2O6P,+Na,7.0
2018-06-13_11h10m24s,C10H14N5O7P,+H,C42H81NO3,+H,1.0
2018-06-13_11h10m24s,C10H14N5O7P,+H,C44H86NO8P,+H,0.5
2018-06-13_11h10m24s,C10H14N5O7P,+H,C52H78NO10P,+H,7.5
2018-06-13_15h02m01s,C7H13O9P,+H,C10H12N4O5,+K,7.666666666666667
2018-06-13_15h02m01s,C7H13O9P,+H,C10H19BrO2,+Na,0.6666666666666666
2018-06-13_15h02m01s,C7H13O9P,+H,C13H10N2O5,+H,1.0
2018-06-13_15h02m01s,C7H13O9P,+H,C27H31NO14,+Na,7.0
2018-06-13_15h02m01s,C7H13O9P,+H,C33H64NO9P,+H,5.333333333333333
2018-06-13_15h02m01s,C7H13O9P,+H,C34H66NO9P,+H,8.0
2018-06-13_15h02m01s,C7H13O9P,+H,C35H68NO9P,+H,7.333333333333333
2018-06-13_15h02m01s,C7H13O9P,+H,C41H83N2O6P,+H,8.0
2018-06-13_17h08m57s,C10H19NO2S2,+H,C15H22N6O5S,+H,0.0
2018-06-13_17h08m57s,C10H19NO2S2,+H,C23H45NO4,+Na,7.333333333333333
2018-06-13_17h08m57s,C10H19NO2S2,+H,C25H45NO4,+H,6.333333333333333
2018-06-13_17h08m57s,C10H19NO2S2,+H,C25H49NO4,+H,6.666666666666667
2018-06-13_17h08m57s,C10H19NO2S2,+H,C27H35N9O15P2,+Na,5.333333333333333
2018-06-13_17h08m57s,C10H19NO2S2,+H,C27H53NO4,+H,7.666666666666667
2018-06-13_17h08m57s,C10H19NO2S2,+H,C32H62NO9P,+H,1.0
2018-06-13_17h08m57s,C10H19NO2S2,+H,C34H32FeN4O4,+H,3.0
2018-06-13_17h08m57s,C10H19NO2S2,+H,C40H80NO8P,+H,7.0
2018-06-15_09h54m11s,C11H18O9,+K,C13H26O5,+K,0.0
2018-06-15_09h54m11s,C11H18O9,+K,C22H14O10,+H,1.3333333333333333
2018-06-15_09h54m11s,C11H18O9,+K,C40H77NO3,+H,7.333333333333333
2018-06-15_09h54m11s,C11H18O9,+K,C41H83N2O6P,+K,9.333333333333334
2018-06-15_09h54m11s,C11H18O9,+K,C42H84NO8P,+K,8.333333333333334
2018-06-15_09h54m11s,C11H18O9,+K,C46H92NO11P,+H,8.0
2018-06-15_09h54m11s,C11H18O9,+K,C48H82NO8P,+K,9.666666666666666
2018-06-15_09h54m11s,C11H18O9,+K,C50H82NO8P,+H,8.833333333333334
2018-06-15_09h54m11s,C11H18O9,+K,C51H89NO8,+Na,7.666666666666667
2018-06-23_16h39m19s,C8H16O,+H,C12H24O3,+Na,1.6666666666666667
2018-06-23_16h39m19s,C8H16O,+H,C15H10O4,+H,6.0
2018-06-23_16h39m19s,C8H16O,+H,C18H12O5,+H,6.666666666666667
2018-06-23_16h39m19s,C8H16O,+H,C18H32O16,+Na,8.666666666666666
2018-06-23_16h39m19s,C8H16O,+H,C24H38O4,+Na,6.666666666666667
2018-06-23_16h39m19s,C8H16O,+H,C25H44O6,+Na,4.666666666666667
2018-06-23_16h39m19s,C8H16O,+H,C26H50NO7P,+H,8.666666666666666
2018-06-23_16h39m19s,C8H16O,+H,C30H52O26,+Na,8.666666666666666
2018-06-23_16h39m19s,C8H16O,+H,C31H33NO2,+K,0.3333333333333333
2018-06-23_16h39m19s,C8H16O,+H,C9H14O2,+Na,6.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C11H20O16P2,+Na,10.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C26H50NO7P,+H,0.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C39H79N2O6P,+H,1.5
2018-06-25_13h04m48s,C38H55NO7,+Na,C41H78NO8P,+Na,0.5
2018-06-25_13h04m48s,C38H55NO7,+Na,C42H78O13P2,+Na,7.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C42H80NO8P,+Na,2.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C53H100O6,+Na,10.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C54H100O6,+Na,10.0
2018-06-25_13h04m48s,C38H55NO7,+Na,C55H100O6,+Na,10.0
2018-07-03_12h07m23s,C13H18O2,+Na,C13H14O8,+H,1.0
2018-07-03_12h07m23s,C13H18O2,+Na,C15H10O4,+H,8.5
2018-07-03_12h07m23s,C13H18O2,+Na,C22H22O13,+Na,8.5
2018-07-03_12h07m23s,C13H18O2,+Na,C24H38O4,+H,9.5
2018-07-03_12h07m23s,C13H18O2,+Na,C25H18O9,+Na,8.5
2018-07-03_12h07m23s,C13H18O2,+Na,C25H44O6,+Na,10.0
2018-07-03_12h07m23s,C13H18O2,+Na,C26H32O9,+H,8.5
2018-07-03_12h07m23s,C13H18O2,+Na,C31H54NO10P,+H,1.5
2018-07-03_12h07m23s,C13H18O2,+Na,C42H80NO8P,+H,7.0
2018-07-03_12h07m23s,C13H18O2,+Na,C44H80NO8P,+Na,7.5
2018-07-25_09h06m12s,C49H95NO8,+H,C27H34O16,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C36H41N3O6,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C49H95NO8,+H,0.0
2018-07-25_09h06m12s,C49H95NO8,+H,C51H90O6,+H,0.3333333333333333
2018-07-25_09h06m12s,C49H95NO8,+H,C68H124N2O23,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C71H122O16P2,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C83H138O17P2,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C89H154O17P2,+H,10.0
2018-07-25_09h06m12s,C49H95NO8,+H,C93H150O17P2,+H,10.0
2018-07-31_13h35m51s,C8H20NO6P,+K,C13H17NO3,+Na,1.0
2018-07-31_13h35m51s,C8H20NO6P,+K,C21H41NO4,+H,7.666666666666667
2018-07-31_13h35m51s,C8H20NO6P,+K,C40H74NO8P,+H,8.0
2018-07-31_13h35m51s,C8H20NO6P,+K,C40H76NO8P,+H,9.0
2018-07-31_13h35m51s,C8H20NO6P,+K,C40H78NO8P,+H,8.666666666666666
2018-07-31_13h35m51s,C8H20NO6P,+K,C40H80NO8P,+H,8.666666666666666
2018-07-31_13h35m51s,C8H20NO6P,+K,C42H78NO8P,+H,0.0
2018-07-31_13h35m51s,C8H20NO6P,+K,C44H80NO8P,+H,5.166666666666667
2018-07-31_13h35m51s,C8H20NO6P,+K,C8H20NO6P,+H,1.0
2018-07-31_14h52m32s,C6H5ClO5,+K,C10H19BrO2,+Na,9.333333333333334
2018-07-31_14h52m32s,C6H5ClO5,+K,C23H46NO7P,+K,8.666666666666666
2018-07-31_14h52m32s,C6H5ClO5,+K,C24H50NO7P,+K,9.0
2018-07-31_14h52m32s,C6H5ClO5,+K,C33H64NO9P,+Na,0.0
2018-07-31_14h52m32s,C6H5ClO5,+K,C38H76NO8P,+Na,7.333333333333333
2018-07-31_14h52m32s,C6H5ClO5,+K,C40H78NO8P,+H,8.333333333333334
2018-07-31_14h52m32s,C6H5ClO5,+K,C42H81NO8,+Na,8.0
2018-07-31_14h52m32s,C6H5ClO5,+K,C5H14NO6P,+Na,4.0
2018-07-31_14h52m32s,C6H5ClO5,+K,C8H14N2O5S,+Na,9.666666666666666
2018-07-31_14h52m32s,C6H5ClO5,+K,C8H20NO6P,+H,7.666666666666667
2018-08-01_10h42m27s,C10H11NO,+Na,C10H10N4O2S,+Na,8.333333333333334
2018-08-01_10h42m27s,C10H11NO,+Na,C14H8N2O3,+Na,8.0
2018-08-01_10h42m27s,C10H11NO,+Na,C26H52NO7P,+H,7.666666666666667
2018-08-01_10h42m27s,C10H11NO,+Na,C34H34N4O4,+H,9.333333333333334
2018-08-01_10h42m27s,C10H11NO,+Na,C39H79N2O6P,+H,0.6666666666666666
2018-08-01_10h42m27s,C10H11NO,+Na,C40H80NO8P,+Na,9.666666666666666
2018-08-01_10h42m27s,C10H11NO,+Na,C43H74NO7P,+Na,8.666666666666666
2018-08-01_10h42m27s,C10H11NO,+Na,C44H86NO8P,+Na,9.0
2018-08-01_10h42m27s,C10H11NO,+Na,C45H93N2O6P,+Na,1.0
2018-08-01_10h42m27s,C10H11NO,+Na,C47H93N2O6P,+H,1.3333333333333333
2018-08-01_11h02m56s,C8H20NO6P,+K,C24H50NO7P,+H,7.0
2018-08-01_11h02m56s,C8H20NO6P,+K,C25H47NO5,+K,8.666666666666666
2018-08-01_11h02m56s,C8H20NO6P,+K,C34H32ClFeN4O4,+Na,9.666666666666666
2018-08-01_11h02m56s,C8H20NO6P,+K,C43H82NO7P,+Na,9.0
2018-08-01_11h02m56s,C8H20NO6P,+K,C44H84NO8P,+H,8.333333333333334
2018-08-01_11h02m56s,C8H20NO6P,+K,C44H86NO8P,+Na,7.666666666666667
2018-08-01_11h02m56s,C8H20NO6P,+K,C46H93N2O6P,+Na,7.333333333333333
2018-08-01_11h02m56s,C8H20NO6P,+K,C49H97N2O6P,+Na,7.666666666666667
2018-08-01_11h02m56s,C8H20NO6P,+K,C7H15O10P,+Na,0.0
2018-08-01_11h02m56s,C8H20NO6P,+K,C7H6O4,+Na,8.0
2018-08-01_11h06m55s,C27H44NO7P,+H,C26H30O12,+Na,9.0
2018-08-01_11h06m55s,C27H44NO7P,+H,C34H34N4O4,+H,8.0
2018-08-01_11h06m55s,C27H44NO7P,+H,C39H79N2O6P,+K,8.333333333333334
2018-08-01_11h06m55s,C27H44NO7P,+H,C39H81N2O6P,+Na,8.333333333333334
2018-08-01_11h06m55s,C27H44NO7P,+H,C41H81N2O6P,+Na,7.666666666666667
2018-08-01_11h06m55s,C27H44NO7P,+H,C42H82NO8P,+H,0.3333333333333333
2018-08-01_11h06m55s,C27H44NO7P,+H,C43H82NO8P,+H,6.333333333333333
2018-08-01_11h06m55s,C27H44NO7P,+H,C45H89N2O6P,+H,0.6666666666666666
2018-08-01_11h06m55s,C27H44NO7P,+H,C45H91N2O6P,+H,4.666666666666667
2018-08-01_11h06m55s,C27H44NO7P,+H,C8H20NO6P,+K,8.666666666666666
2018-08-01_13h32m20s,C5H14NO4P,+H,C23H46NO7P,+H,5.666666666666667
2018-08-01_13h32m20s,C5H14NO4P,+H,C38H76NO8P,+H,5.0
2018-08-01_13h32m20s,C5H14NO4P,+H,C40H80NO8P,+H,2.3333333333333335
2018-08-01_13h32m20s,C5H14NO4P,+H,C41H83N2O6P,+Na,9.666666666666666
2018-08-01_13h32m20s,C5H14NO4P,+H,C42H82NO8P,+K,8.333333333333334
2018-08-01_13h32m20s,C5H14NO4P,+H,C42H84NO7P,+H,0.6666666666666666
2018-08-01_13h32m20s,C5H14NO4P,+H,C43H87N2O6P,+H,1.3333333333333333
2018-08-01_13h32m20s,C5H14NO4P,+H,C44H86NO8P,+Na,8.0
2018-08-01_13h32m20s,C5H14NO4P,+H,C45H76NO7P,+Na,9.0
2018-08-01_13h32m20s,C5H14NO4P,+H,C46H84NO8P,+Na,9.333333333333334
2018-08-01_13h32m35s,C10H26N4,+H,C10H12N4O5,+Na,0.0
2018-08-01_13h32m35s,C10H26N4,+H,C23H36O3,+H,9.0
2018-08-01_13h32m35s,C10H26N4,+H,C26H52NO7P,+H,8.666666666666666
2018-08-01_13h32m35s,C10H26N4,+H,C33H34N4O6,+H,7.666666666666667
2018-08-01_13h32m35s,C10H26N4,+H,C37H70O5,+Na,7.333333333333333
2018-08-01_13h32m35s,C10H26N4,+H,C39H79N2O6P,+Na,7.0
2018-08-01_13h32m35s,C10H26N4,+H,C42H81O10P,+Na,9.666666666666666
2018-08-01_13h32m35s,C10H26N4,+H,C43H74NO7P,+Na,8.333333333333334
2018-08-01_13h32m35s,C10H26N4,+H,C45H93N2O6P,+Na,9.333333333333334
2018-08-01_13h32m35s,C10H26N4,+H,C47H95N2O6P,+H,8.0
2018-08-01_13h35m16s,C29H47NO4,+Na,C10H10N4O2S,+Na,1.0
2018-08-01_13h35m16s,C29H47NO4,+Na,C10H14N5O8P,+Na,0.3333333333333333
2018-08-01_13h35m16s,C29H47NO4,+Na,C23H46NO7P,+H,1.6666666666666667
2018-08-01_13h35m16s,C29H47NO4,+Na,C33H64NO9P,+K,9.666666666666666
2018-08-01_13h35m16s,C29H47NO4,+Na,C40H80NO8P,+Na,8.0
2018-08-01_13h35m16s,C29H47NO4,+Na,C42H82NO8P,+H,8.333333333333334
2018-08-01_13h35m16s,C29H47NO4,+Na,C42H82NO8P,+Na,9.0
2018-08-01_13h35m16s,C29H47NO4,+Na,C43H87N2O6P,+Na,8.666666666666666
2018-08-01_13h35m16s,C29H47NO4,+Na,C52H92O6,+Na,9.333333333333334
2018-08-01_13h35m16s,C29H47NO4,+Na,C8H20NO6P,+K,7.666666666666667
2018-08-01_13h35m33s,C8H20NO6P,+H,C10H13N5O5,+H,1.6666666666666667
2018-08-01_13h35m33s,C8H20NO6P,+H,C13H17NO3,+Na,0.0
2018-08-01_13h35m33s,C8H20NO6P,+H,C24H50NO7P,+Na,1.6666666666666667
2018-08-01_13h35m33s,C8H20NO6P,+H,C26H52NO7P,+K,3.0
2018-08-01_13h35m33s,C8H20NO6P,+H,C33H64NO9P,+H,9.333333333333334
2018-08-01_13h35m33s,C8H20NO6P,+H,C40H80NO8P,+H,9.0
2018-08-01_13h35m33s,C8H20NO6P,+H,C42H80NO10P,+K,7.666666666666667
2018-08-01_13h35m33s,C8H20NO6P,+H,C42H84NO7P,+H,8.333333333333334
2018-08-01_13h35m33s,C8H20NO6P,+H,C42H84NO7P,+Na,8.666666666666666
2018-08-01_13h35m33s,C8H20NO6P,+H,C45H78NO10P,+Na,9.666666666666666
2018-08-01_14h19m26s,C13H10N2O5,+H,C29H47NO4,+Na,9.666666666666666
2018-08-01_14h19m26s,C13H10N2O5,+H,C34H34N4O4,+H,0.0
2018-08-01_14h19m26s,C13H10N2O5,+H,C39H79N2O6P,+Na,7.666666666666667
2018-08-01_14h19m26s,C13H10N2O5,+H,C41H81N2O6P,+Na,8.0
2018-08-01_14h19m26s,C13H10N2O5,+H,C44H80NO8P,+Na,1.6666666666666667
2018-08-01_14h19m26s,C13H10N2O5,+H,C44H84NO8P,+H,8.666666666666666
2018-08-01_14h19m26s,C13H10N2O5,+H,C44H86NO8P,+Na,9.0
2018-08-01_14h19m26s,C13H10N2O5,+H,C46H80NO8P,+Na,1.3333333333333333
2018-08-01_14h19m26s,C13H10N2O5,+H,C46H93N2O6P,+Na,8.333333333333334
2018-08-01_14h19m26s,C13H10N2O5,+H,C50H95NO8,+Na,9.333333333333334
2018-08-01_14h24m55s,C6H5ClO5,+K,C10H13N5O5,+K,8.666666666666666
2018-08-01_14h24m55s,C6H5ClO5,+K,C10H15N5O10P2,+H,9.333333333333334
2018-08-01_14h24m55s,C6H5ClO5,+K,C27H48NO7P,+H,9.0
2018-08-01_14h24m55s,C6H5ClO5,+K,C27H48NO7P,+K,8.333333333333334
2018-08-01_14h24m55s,C6H5ClO5,+K,C28H33O14,+Na,8.0
2018-08-01_14h24m55s,C6H5ClO5,+K,C41H82NO8P,+Na,7.333333333333333
2018-08-01_14h24m55s,C6H5ClO5,+K,C41H83N2O6P,+Na,7.0
2018-08-01_14h24m55s,C6H5ClO5,+K,C44H80NO8P,+H,7.666666666666667
2018-08-01_14h24m55s,C6H5ClO5,+K,C46H80NO8P,+H,9.666666666666666
2018-08-01_14h24m55s,C6H5ClO5,+K,C8H20NO6P,+K,1.0
2018-08-01_14h25m21s,C26H52NO7P,+H,C14H8O6,+H,7.0
2018-08-01_14h25m21s,C26H52NO7P,+H,C26H52NO7P,+H,0.0
2018-08-01_14h25m21s,C26H52NO7P,+H,C27H32O12,+Na,9.666666666666666
2018-08-01_14h25m21s,C26H52NO7P,+H,C27H44NO7P,+H,8.333333333333334
2018-08-01_14h25m21s,C26H52NO7P,+H,C28H34O14,+Na,9.0
2018-08-01_14h25m21s,C26H52NO7P,+H,C41H83N2O6P,+K,9.333333333333334
2018-08-01_14h25m21s,C26H52NO7P,+H,C42H82NO8P,+K,7.666666666666667
2018-08-01_14h25m21s,C26H52NO7P,+H,C44H84NO8P,+H,7.333333333333333
2018-08-01_14h25m21s,C26H52NO7P,+H,C47H95N2O6P,+Na,8.666666666666666
2018-08-01_14h25m21s,C26H52NO7P,+H,C48H91NO8,+K,5.0
2018-08-01_14h25m56s,C8H20NO6P,+H,C24H50NO7P,+Na,0.0
2018-08-01_14h25m56s,C8H20NO6P,+H,C26H52NO7P,+Na,4.0
2018-08-01_14h25m56s,C8H20NO6P,+H,C34H34N4O4,+H,9.666666666666666
2018-08-01_14h25m56s,C8H20NO6P,+H,C40H78NO8P,+H,8.0
2018-08-01_14h25m56s,C8H20NO6P,+H,C41H83N2O6P,+K,9.0
2018-08-01_14h25m56s,C8H20NO6P,+H,C42H82NO8P,+Na,8.666666666666666
2018-08-01_14h25m56s,C8H20NO6P,+H,C43H76NO10P,+H,7.666666666666667
2018-08-01_14h25m56s,C8H20NO6P,+H,C44H80NO8P,+H,9.333333333333334
2018-08-01_14h25m56s,C8H20NO6P,+H,C44H84NO8P,+H,7.333333333333333
2018-08-01_14h25m56s,C8H20NO6P,+H,C44H86NO8P,+Na,8.333333333333334
2018-08-01_14h28m11s,C5H14NO6P,+H,C10H13N5O5,+H,5.0
2018-08-01_14h28m11s,C5H14NO6P,+H,C26H30O12,+Na,9.666666666666666
2018-08-01_14h28m11s,C5H14NO6P,+H,C33H64NO9P,+H,7.333333333333333
2018-08-01_14h28m11s,C5H14NO6P,+H,C35H68O5,+Na,9.0
2018-08-01_14h28m11s,C5H14NO6P,+H,C39H78NO8P,+Na,6.666666666666667
2018-08-01_14h28m11s,C5H14NO6P,+H,C40H78NO8P,+H,6.0
2018-08-01_14h28m11s,C5H14NO6P,+H,C40H80NO8P,+H,0.6666666666666666
2018-08-01_14h28m11s,C5H14NO6P,+H,C41H80NO8P,+H,0.3333333333333333
2018-08-01_14h28m11s,C5H14NO6P,+H,C45H91N2O6P,+Na,8.0
2018-08-01_14h28m11s,C5H14NO6P,+H,C8H14N2O5S,+Na,9.333333333333334
2018-08-08_01h45m10s,C7H6O4,+H,C11H12N2,+H,3.3333333333333335
2018-08-08_01h45m10s,C7H6O4,+H,C11H14N2,+H,0.16666666666666666
2018-08-08_01h45m10s,C7H6O4,+H,C16H24O5N,+H,1.3333333333333333
2018-08-08_01h45m10s,C7H6O4,+H,C18H35NO2,+Na,2.0
2018-08-08_01h45m10s,C7H6O4,+H,C20H26O3,+Na,6.0
2018-08-08_01h45m10s,C7H6O4,+H,C21H26N2S2,+H,6.0
2018-08-08_01h45m10s,C7H6O4,+H,C8H14O7,+Na,6.0
2018-08-08_01h45m10s,C7H6O4,+H,C8H7F9O,+Na,5.0
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C40H80NO8P,+H,8.0
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C42H80NO8P,+Na,4.666666666666667
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C42H82NO8P,+Na,8.666666666666666
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C43H74NO7P,+Na,7.333333333333333
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C43H76NO7P,+Na,6.666666666666667
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C44H80NO7P,+K,0.3333333333333333
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C48H84NO8P,+Na,8.333333333333334
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C51H97O8P,+H,10.0
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C55H100O6,+K,10.0
2018-08-08_19h34m32s,C39H79N2O6P,+Na,C58H96O5,+Na,10.0
2018-08-08_19h34m32s,C40H79O10P,+Na,C40H80NO8P,+H,7.0
2018-08-08_19h34m32s,C40H79O10P,+Na,C42H80NO8P,+Na,7.666666666666667
2018-08-08_19h34m32s,C40H79O10P,+Na,C43H78NO8P,+Na,8.333333333333334
2018-08-08_19h34m32s,C40H79O10P,+Na,C44H82NO8P,+K,9.333333333333334
2018-08-08_19h34m32s,C40H79O10P,+Na,C44H84NO8P,+K,7.666666666666667
2018-08-08_19h34m32s,C40H79O10P,+Na,C44H84NO8P,+Na,8.333333333333334
2018-08-08_19h34m32s,C40H79O10P,+Na,C45H76NO7P,+Na,9.333333333333334
2018-08-08_19h34m32s,C40H79O10P,+Na,C45H80NO7P,+Na,7.333333333333333
2018-08-08_19h34m32s,C40H79O10P,+Na,C46H80NO8P,+H,9.0
2018-08-08_19h34m32s,C40H79O10P,+Na,C47H93N2O6P,+K,0.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C40H80NO8P,+H,4.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C41H80NO10P,+Na,8.666666666666666
2018-08-08_19h34m32s,C46H84NO8P,+H,C44H80NO7P,+Na,7.666666666666667
2018-08-08_19h34m32s,C46H84NO8P,+H,C44H82NO8P,+K,9.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C45H80NO7P,+Na,4.666666666666667
2018-08-08_19h34m32s,C46H84NO8P,+H,C46H84NO8P,+H,0.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C47H95N2O6P,+Na,8.333333333333334
2018-08-08_19h34m32s,C46H84NO8P,+H,C52H95O7P,+Na,8.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C55H100O6,+K,10.0
2018-08-08_19h34m32s,C46H84NO8P,+H,C55H98O6,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C38H76NO8P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C39H78NO8P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C41H74NO8P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C42H80NO8P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C43H84NO9P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C44H84NO8P,+Na,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C48H84NO8P,+K,10.0
2018-08-08_19h34m32s,C55H100O6,+K,C51H97O8P,+H,0.3333333333333333
2018-08-08_19h34m32s,C55H100O6,+K,C53H99O8P,+H,0.0
2018-08-10_08h38m31s,C16H32O2,+H,C19H39O6P,+H,8.333333333333334
2018-08-10_08h38m31s,C16H32O2,+H,C20H34O8,+H,0.0
2018-08-10_08h38m31s,C16H32O2,+H,C37H68O4,+H,4.666666666666667
2018-08-10_08h38m31s,C16H32O2,+H,C41H80NO8P,+H,4.333333333333333
2018-08-10_08h38m31s,C16H32O2,+H,C42H80NO8P,+H,5.333333333333333
2018-08-10_08h38m31s,C16H32O2,+H,C42H84NO8P,+K,6.666666666666667
2018-08-10_08h38m31s,C16H32O2,+H,C43H74NO7P,+K,7.666666666666667
2018-08-10_08h38m31s,C16H32O2,+H,C45H78NO7P,+H,5.0
2018-08-10_08h38m31s,C16H32O2,+H,C48H93NO8,+H,7.666666666666667
2018-08-10_08h38m31s,C16H32O2,+H,C48H93NO9,+K,7.666666666666667
2018-08-15_13h10m20s,C42H80NO8P,+H,C39H79N2O6P,+H,4.333333333333333
2018-08-15_13h10m20s,C42H80NO8P,+H,C40H78NO8P,+K,7.666666666666667
2018-08-15_13h10m20s,C42H80NO8P,+H,C40H80NO8P,+H,0.6666666666666666
2018-08-15_13h10m20s,C42H80NO8P,+H,C40H80NO8P,+K,8.0
2018-08-15_13h10m20s,C42H80NO8P,+H,C44H84NO8P,+H,0.6666666666666666
2018-08-15_13h10m20s,C42H80NO8P,+H,C44H84NO8P,+K,7.333333333333333
2018-08-15_13h10m20s,C42H80NO8P,+H,C46H82NO8P,+H,8.666666666666666
